number_of_reviews,minimum_nights,neighbourhood_group,room_type,price
0.0,0.024019215372297835,0.25,0.0,100
0.011128775834658189,0.0,0.5,0.5,56
0.0,0.0,0.25,0.5,75
0.014308426073131956,0.0,0.75,0.5,45
0.0,0.0008006405124099279,0.5,0.5,300
0.031796502384737683,0.0,0.5,1.0,75
0.0,0.0,0.25,0.0,180
0.017488076311605726,0.0016012810248198558,0.25,0.0,74
0.001589825119236884,0.011208967173738989,0.25,0.5,45
0.007949125596184421,0.0,0.25,0.0,82
0.06200317965023848,0.0008006405124099279,0.25,0.0,200
0.0,0.008807045636509206,0.5,0.0,151
0.17647058823529413,0.0016012810248198558,0.25,0.0,99
0.02702702702702703,0.010408326661329063,0.5,0.5,55
0.011128775834658189,0.0008006405124099279,0.5,0.0,160
0.0985691573926868,0.0024019215372297837,0.5,0.0,100
0.004769475357710652,0.0,0.25,0.5,65
0.001589825119236884,0.0016012810248198558,0.0,0.0,85
0.03656597774244833,0.0024019215372297837,0.5,0.5,70
0.004769475357710652,0.023218574859887906,0.5,0.0,120
0.004769475357710652,0.0,0.5,0.0,215
0.01907790143084261,0.0024019215372297837,0.5,0.0,700
0.007949125596184421,0.023218574859887906,0.5,0.0,115
0.003179650238473768,0.0008006405124099279,0.5,0.5,50
0.0,0.0,0.5,0.5,90
0.0,0.004803843074459567,0.75,0.0,120
0.12559618441971385,0.0016012810248198558,0.25,0.0,109
0.001589825119236884,0.0016012810248198558,0.25,0.5,70
0.0,0.0024019215372297837,0.25,0.5,80
0.23370429252782196,0.0032025620496397116,0.25,0.0,239
0.006359300476947536,0.0008006405124099279,0.25,0.5,56
0.10651828298887123,0.0016012810248198558,0.25,0.5,75
0.014308426073131956,0.0008006405124099279,0.5,0.0,228
0.0,0.0032025620496397116,0.25,0.0,390
0.0,0.023218574859887906,0.25,0.0,200
0.22257551669316378,0.0,0.25,0.5,65
0.006359300476947536,0.0,0.75,0.5,170
0.0,0.023218574859887906,0.5,0.0,225
0.01907790143084261,0.0,0.75,0.0,96
0.020667726550079493,0.0,0.5,0.5,140
0.0,0.023218574859887906,0.5,0.0,355
0.004769475357710652,0.0,0.5,0.5,130
0.0,0.004803843074459567,0.25,0.5,65
0.0,0.0,0.5,0.0,1999
0.13195548489666137,0.0008006405124099279,0.25,0.0,220
0.08903020667726551,0.0,0.0,0.5,60
0.02702702702702703,0.004803843074459567,0.5,0.0,100
0.001589825119236884,0.004803843074459567,0.5,0.0,150
0.15580286168521465,0.0,0.25,0.5,80
0.003179650238473768,0.0024019215372297837,0.5,0.0,160
0.06359300476947537,0.004803843074459567,0.5,0.0,150
0.015898251192368842,0.010408326661329063,0.25,0.0,100
0.011128775834658189,0.0,0.75,0.0,90
0.001589825119236884,0.023218574859887906,0.25,0.5,33
0.004769475357710652,0.0008006405124099279,0.5,0.5,86
0.009538950715421305,0.0008006405124099279,0.25,0.5,179
0.05246422893481718,0.0,0.75,0.5,60
0.003179650238473768,0.0,0.5,0.5,300
0.025437201907790145,0.0008006405124099279,0.5,0.5,125
0.0,0.004803843074459567,0.25,0.5,75
0.003179650238473768,0.007205764611689351,0.5,0.5,149
0.0,0.0,0.0,1.0,20
0.02384737678855326,0.0008006405124099279,0.25,0.5,44
0.11446740858505565,0.0,0.25,0.5,115
0.0,0.0,0.25,0.5,25
0.0,0.0008006405124099279,0.25,0.5,75
0.0492845786963434,0.0016012810248198558,0.25,0.0,250
0.028616852146263912,0.0,0.75,0.5,95
0.0,0.023218574859887906,0.5,0.0,164
0.015898251192368842,0.0008006405124099279,0.5,0.5,100
0.004769475357710652,0.0,0.5,0.0,199
0.004769475357710652,0.023218574859887906,0.5,0.0,159
0.001589825119236884,0.0008006405124099279,0.5,0.0,195
0.001589825119236884,0.0,0.75,0.0,225
0.003179650238473768,0.0016012810248198558,0.25,0.5,65
0.006359300476947536,0.0024019215372297837,0.25,0.0,399
0.012718600953895072,0.0,0.25,0.5,62
0.07313195548489666,0.0024019215372297837,0.5,0.0,180
0.0,0.0016012810248198558,0.5,0.0,125
0.10651828298887123,0.0008006405124099279,0.25,0.0,180
0.006359300476947536,0.0,0.5,0.5,65
0.025437201907790145,0.0,0.5,0.0,418
0.0,0.0016012810248198558,0.5,0.0,149
0.030206677265500796,0.0024019215372297837,0.5,0.0,175
0.001589825119236884,0.0,0.25,0.5,65
0.017488076311605726,0.0008006405124099279,0.5,0.5,70
0.0,0.004803843074459567,0.25,0.5,50
0.02384737678855326,0.0024019215372297837,0.25,0.0,200
0.003179650238473768,0.0040032025620496394,0.75,0.5,48
0.02702702702702703,0.0,0.5,0.5,99
0.0,0.0024019215372297837,0.5,0.5,65
0.004769475357710652,0.0024019215372297837,0.25,0.0,92
0.004769475357710652,0.0008006405124099279,0.5,0.0,500
0.02702702702702703,0.0016012810248198558,0.5,0.5,56
0.001589825119236884,0.021617293835068052,0.5,0.5,100
0.012718600953895072,0.0016012810248198558,0.25,0.5,85
0.109697933227345,0.0016012810248198558,0.5,0.5,65
0.006359300476947536,0.0,0.25,0.5,55
0.0,0.0008006405124099279,0.5,0.5,100
0.0,0.023218574859887906,0.25,0.0,150
0.0794912559618442,0.0,0.75,0.5,60
0.004769475357710652,0.023218574859887906,1.0,0.0,75
0.001589825119236884,0.0,0.5,0.5,120
0.3608903020667727,0.0,0.5,0.5,110
0.001589825119236884,0.0,0.25,0.5,49
0.001589825119236884,0.0,0.5,1.0,175
0.001589825119236884,0.0008006405124099279,0.0,0.5,25
0.007949125596184421,0.0008006405124099279,0.25,0.5,55
0.21939586645469,0.0,0.5,0.0,158
0.014308426073131956,0.0,0.75,0.5,90
0.001589825119236884,0.0024019215372297837,0.25,0.0,224
0.001589825119236884,0.0016012810248198558,0.25,0.5,45
0.012718600953895072,0.0008006405124099279,0.25,0.0,265
0.0492845786963434,0.0008006405124099279,0.25,0.0,90
0.020667726550079493,0.0032025620496397116,0.5,0.5,149
0.012718600953895072,0.0024019215372297837,0.25,0.0,130
0.030206677265500796,0.0032025620496397116,0.5,0.0,300
0.0,0.0016012810248198558,0.25,0.0,195
0.015898251192368842,0.0,0.25,0.5,75
0.006359300476947536,0.29143314651721375,0.25,0.0,196
0.011128775834658189,0.0,0.25,0.5,65
0.001589825119236884,0.004803843074459567,0.5,0.0,100
0.0,0.0024019215372297837,0.25,0.0,145
0.06041335453100159,0.0024019215372297837,0.5,0.0,620
0.012718600953895072,0.0008006405124099279,0.25,0.0,325
0.07154213036565978,0.0,0.75,0.5,75
0.001589825119236884,0.023218574859887906,0.5,0.0,275
0.006359300476947536,0.0032025620496397116,0.25,0.0,295
0.001589825119236884,0.02241793434747798,0.5,0.5,33
0.1573926868044515,0.0016012810248198558,0.5,0.0,221
0.03497615262321145,0.0,0.5,0.5,128
0.10810810810810811,0.0016012810248198558,0.5,0.0,175
0.37201907790143085,0.0008006405124099279,0.25,0.0,149
0.10174880763116058,0.0016012810248198558,0.5,0.0,68
0.003179650238473768,0.015212169735788629,0.5,0.5,102
0.0,0.0,0.5,0.0,1000
0.001589825119236884,0.0024019215372297837,0.5,0.5,105
0.0,0.0,0.75,0.5,110
0.1971383147853736,0.0008006405124099279,0.25,0.5,100
0.028616852146263912,0.0008006405124099279,0.75,0.0,200
0.06836248012718601,0.0008006405124099279,0.25,0.5,50
0.0,0.0,0.5,0.0,160
0.011128775834658189,0.0,0.25,0.5,46
0.007949125596184421,0.0008006405124099279,0.5,0.0,299
0.012718600953895072,0.0,0.5,0.0,165
0.0,0.004803843074459567,0.5,0.0,600
0.0,0.010408326661329063,0.25,0.0,150
0.055643879173290944,0.0008006405124099279,0.75,0.5,100
0.16216216216216217,0.0016012810248198558,0.25,0.5,50
0.07154213036565978,0.0,0.5,0.0,89
0.0,0.0008006405124099279,0.25,0.0,300
0.006359300476947536,0.010408326661329063,0.25,0.5,80
0.0,0.0016012810248198558,0.5,0.5,54
0.1478537360890302,0.0008006405124099279,0.5,0.5,115
0.0,0.020816653322658123,0.5,0.5,45
0.004769475357710652,0.0,0.25,0.5,80
0.014308426073131956,0.004803843074459567,0.25,0.5,35
0.011128775834658189,0.0016012810248198558,0.25,0.5,32
0.001589825119236884,0.0032025620496397116,0.5,0.5,89
0.001589825119236884,0.0024019215372297837,0.25,0.5,65
0.006359300476947536,0.0008006405124099279,0.75,0.0,50
0.022257551669316377,0.0016012810248198558,0.5,0.5,180
0.0,0.0,0.5,0.0,175
0.08585055643879173,0.0,0.75,0.5,50
0.6550079491255962,0.0,0.75,0.5,45
0.022257551669316377,0.0016012810248198558,0.5,0.5,99
0.009538950715421305,0.004803843074459567,0.5,0.0,80
0.011128775834658189,0.0024019215372297837,0.25,0.0,225
0.022257551669316377,0.0,0.75,0.5,55
0.0,0.0008006405124099279,0.25,0.5,75
0.012718600953895072,0.0024019215372297837,0.25,0.0,170
0.003179650238473768,0.0,0.25,0.5,95
0.001589825119236884,0.004803843074459567,0.25,0.5,50
0.006359300476947536,0.0016012810248198558,0.25,0.0,100
0.012718600953895072,0.0,0.25,0.5,40
0.07154213036565978,0.0,0.75,0.5,52
0.06359300476947537,0.0,0.25,0.5,85
0.05405405405405406,0.004803843074459567,0.25,0.5,55
0.08426073131955486,0.0008006405124099279,0.25,0.5,70
0.015898251192368842,0.0008006405124099279,0.75,0.5,32
0.0,0.0016012810248198558,0.0,0.5,100
0.0,0.0,0.5,0.5,150
0.001589825119236884,0.0032025620496397116,0.5,0.0,290
0.0,0.0,0.5,0.0,186
0.0,0.0008006405124099279,0.75,0.0,250
0.0,0.0008006405124099279,0.75,0.5,55
0.006359300476947536,0.023218574859887906,0.5,0.0,150
0.030206677265500796,0.0016012810248198558,0.5,0.0,300
0.001589825119236884,0.0008006405124099279,0.75,0.0,52
0.017488076311605726,0.010408326661329063,0.25,0.5,85
0.033386327503974564,0.0032025620496397116,0.25,0.0,135
0.0,0.0032025620496397116,0.5,0.0,175
0.004769475357710652,0.0016012810248198558,0.25,0.0,140
0.0,0.0,0.5,0.5,90
0.0,0.0032025620496397116,0.5,0.0,150
0.012718600953895072,0.0016012810248198558,0.5,0.5,80
0.07472178060413355,0.0024019215372297837,0.25,0.5,45
0.0,0.004803843074459567,0.5,0.0,95
0.03656597774244833,0.023218574859887906,0.25,0.5,60
0.014308426073131956,0.0008006405124099279,0.25,0.5,71
0.057233704292527825,0.0008006405124099279,0.25,0.5,125
0.07313195548489666,0.023218574859887906,0.25,0.0,75
0.0,0.023218574859887906,0.5,0.0,229
0.07790143084260732,0.0,0.5,0.0,150
0.329093799682035,0.0016012810248198558,0.25,0.0,120
0.003179650238473768,0.0024019215372297837,0.5,0.0,500
0.001589825119236884,0.0016012810248198558,0.25,0.0,200
0.0,0.0016012810248198558,0.25,0.0,150
0.001589825119236884,0.0,0.5,0.0,400
0.028616852146263912,0.0008006405124099279,0.75,0.5,45
0.025437201907790145,0.0016012810248198558,0.5,0.0,227
0.0,0.07125700560448359,0.0,1.0,25
0.15580286168521465,0.0016012810248198558,0.25,0.0,99
0.006359300476947536,0.0008006405124099279,0.25,0.0,200
0.0,0.07125700560448359,0.5,0.0,3200
0.001589825119236884,0.0,0.75,0.0,100
0.0,0.0008006405124099279,0.25,0.0,200
0.02702702702702703,0.0,0.25,0.5,175
0.003179650238473768,0.0032025620496397116,0.5,0.0,140
0.006359300476947536,0.004803843074459567,0.5,0.0,150
0.020667726550079493,0.004803843074459567,0.5,0.0,199
0.015898251192368842,0.0016012810248198558,0.25,0.5,150
0.0,0.0016012810248198558,0.25,0.5,65
0.0,0.016012810248198558,0.25,0.0,125
0.025437201907790145,0.0016012810248198558,0.5,0.0,125
0.20667726550079493,0.0024019215372297837,0.25,0.0,140
0.02384737678855326,0.0,0.5,0.5,90
0.003179650238473768,0.004803843074459567,0.5,0.0,195
0.011128775834658189,0.004803843074459567,0.5,0.5,80
0.007949125596184421,0.0016012810248198558,0.5,0.0,699
0.033386327503974564,0.0024019215372297837,0.5,0.0,265
0.0,0.0008006405124099279,0.25,0.0,250
0.041335453100158986,0.0016012810248198558,0.25,0.5,79
0.020667726550079493,0.023218574859887906,0.25,0.0,160
0.011128775834658189,0.0,0.25,0.5,35
0.001589825119236884,0.0,0.25,0.0,125
0.031796502384737683,0.009607686148919135,0.25,0.5,51
0.0,0.0016012810248198558,0.25,0.5,38
0.015898251192368842,0.0,0.5,0.5,45
0.004769475357710652,0.0,0.75,1.0,24
0.001589825119236884,0.0008006405124099279,0.25,0.5,109
0.004769475357710652,0.023218574859887906,0.25,0.0,70
0.02384737678855326,0.0008006405124099279,0.25,0.0,125
0.012718600953895072,0.0008006405124099279,0.5,0.5,100
0.009538950715421305,0.004803843074459567,0.75,0.5,140
0.03497615262321145,0.0008006405124099279,0.5,0.5,80
0.003179650238473768,0.0,0.75,0.0,125
0.003179650238473768,0.0,0.25,0.5,80
0.0,0.023218574859887906,0.5,0.5,975
0.001589825119236884,0.0,0.25,0.5,85
0.007949125596184421,0.0,0.75,0.5,75
0.003179650238473768,0.0008006405124099279,0.5,0.5,130
0.011128775834658189,0.0,0.25,0.5,75
0.0,0.0032025620496397116,0.25,0.5,65
0.01907790143084261,0.0008006405124099279,0.25,0.0,170
0.031796502384737683,0.023218574859887906,0.5,0.5,175
0.13672496025437203,0.0016012810248198558,0.25,0.0,89
0.2305246422893482,0.0,0.5,0.5,85
0.05246422893481718,0.0024019215372297837,0.0,0.5,39
0.022257551669316377,0.0,0.5,0.5,135
0.012718600953895072,0.0,0.25,0.5,49
0.06836248012718601,0.0008006405124099279,0.25,0.5,45
0.0985691573926868,0.0008006405124099279,0.25,0.5,60
0.003179650238473768,0.0008006405124099279,0.5,0.5,60
0.02384737678855326,0.0008006405124099279,0.25,0.0,175
0.07154213036565978,0.0016012810248198558,0.25,0.0,120
0.2209856915739269,0.0,0.5,0.0,300
0.001589825119236884,0.0016012810248198558,0.5,0.0,124
0.003179650238473768,0.0040032025620496394,0.25,0.0,75
0.0,0.0,0.75,0.0,58
0.08744038155802862,0.0,0.5,0.0,148
0.004769475357710652,0.023218574859887906,0.5,0.0,150
0.0,0.0,0.5,0.5,100
0.030206677265500796,0.0,0.25,0.5,51
0.003179650238473768,0.0,0.5,0.5,70
0.006359300476947536,0.0008006405124099279,0.25,0.0,100
0.06677265500794913,0.0008006405124099279,0.75,0.0,280
0.0397456279809221,0.0032025620496397116,0.25,0.0,145
0.1414944356120827,0.0,0.25,0.5,85
0.0,0.0,0.5,0.0,125
0.030206677265500796,0.0,0.5,0.5,130
0.001589825119236884,0.0,0.75,1.0,43
0.1971383147853736,0.0,0.25,0.0,71
0.009538950715421305,0.0016012810248198558,0.5,0.5,115
0.001589825119236884,0.005604483586869495,0.5,0.0,90
0.11446740858505565,0.0016012810248198558,0.25,0.5,65
0.05882352941176471,0.0016012810248198558,0.5,0.0,200
0.030206677265500796,0.0,0.25,0.0,145
0.003179650238473768,0.0016012810248198558,0.75,0.0,130
0.003179650238473768,0.07926341072858287,0.5,1.0,33
0.003179650238473768,0.023218574859887906,0.5,0.5,60
0.003179650238473768,0.0008006405124099279,0.25,0.0,300
0.001589825119236884,0.0,0.25,0.5,55
0.0,0.0,0.5,0.0,178
0.004769475357710652,0.0,0.25,0.5,75
0.009538950715421305,0.0008006405124099279,0.25,0.5,60
0.001589825119236884,0.0,0.5,0.0,183
0.0,0.0008006405124099279,0.5,0.0,380
0.0,0.0,0.25,0.5,45
0.001589825119236884,0.0016012810248198558,0.25,0.0,100
0.004769475357710652,0.004803843074459567,0.75,0.5,90
0.007949125596184421,0.0008006405124099279,0.25,0.5,90
0.030206677265500796,0.0016012810248198558,0.25,0.5,75
0.04292527821939587,0.0,0.25,0.5,100
0.0492845786963434,0.0032025620496397116,0.5,0.0,300
0.003179650238473768,0.0,0.25,0.0,150
0.014308426073131956,0.0,0.5,0.5,80
0.003179650238473768,0.0016012810248198558,0.5,0.0,225
0.055643879173290944,0.0,0.75,0.0,90
0.25596184419713836,0.0008006405124099279,0.25,0.0,100
0.031796502384737683,0.0016012810248198558,0.25,0.5,60
0.022257551669316377,0.0,0.25,0.5,39
0.0,0.0,0.5,0.5,1350
0.001589825119236884,0.0024019215372297837,0.25,0.0,200
0.006359300476947536,0.0024019215372297837,0.25,0.5,75
0.0,0.0008006405124099279,0.25,0.0,200
0.0,0.0040032025620496394,0.25,0.5,90
0.25437201907790147,0.021617293835068052,0.5,0.0,299
0.1414944356120827,0.0016012810248198558,0.75,0.0,95
0.006359300476947536,0.011208967173738989,0.25,0.0,115
0.006359300476947536,0.0008006405124099279,0.25,0.5,45
0.014308426073131956,0.0016012810248198558,0.25,0.5,45
0.001589825119236884,0.023218574859887906,0.25,0.0,118
0.24006359300476948,0.0032025620496397116,0.25,0.0,135
0.006359300476947536,0.0,0.5,0.5,100
0.009538950715421305,0.0016012810248198558,0.25,0.0,75
0.028616852146263912,0.0,0.75,0.0,99
0.004769475357710652,0.0016012810248198558,0.25,0.0,120
0.0,0.023218574859887906,0.25,0.5,79
0.004769475357710652,0.004803843074459567,0.5,0.0,99
0.001589825119236884,0.0016012810248198558,0.5,0.5,96
0.0,0.023218574859887906,0.5,0.0,534
0.03497615262321145,0.0016012810248198558,0.25,0.5,48
0.003179650238473768,0.0,0.25,0.0,99
0.0,0.047237790232185745,0.25,0.5,65
0.0,0.0,0.25,0.0,110
0.0,0.0032025620496397116,0.25,0.0,100
0.0,0.0024019215372297837,0.5,0.0,310
0.001589825119236884,0.004803843074459567,0.75,0.0,80
0.09379968203497616,0.0008006405124099279,0.75,0.0,65
0.11446740858505565,0.0016012810248198558,0.25,0.5,65
0.06041335453100159,0.0,0.25,0.5,105
0.0,0.0,0.5,0.5,100
0.004769475357710652,0.01921537229783827,0.25,0.5,31
0.04769475357710652,0.0016012810248198558,0.5,0.0,110
0.007949125596184421,0.023218574859887906,0.25,0.0,105
0.0,0.0008006405124099279,0.25,0.5,59
0.003179650238473768,0.0040032025620496394,0.5,0.0,141
0.0,0.0032025620496397116,0.25,0.5,120
0.017488076311605726,0.023218574859887906,0.5,0.0,165
0.151033386327504,0.0024019215372297837,0.25,0.0,225
0.003179650238473768,0.0032025620496397116,0.5,0.5,80
0.006359300476947536,0.0024019215372297837,0.5,0.0,135
0.001589825119236884,0.023218574859887906,0.25,0.5,55
0.0,0.0,0.5,0.5,350
0.05087440381558029,0.0,0.75,0.5,55
0.014308426073131956,0.0008006405124099279,0.25,0.0,115
0.01907790143084261,0.0016012810248198558,0.5,0.5,55
0.009538950715421305,0.004803843074459567,0.5,0.5,54
0.10492845786963435,0.0008006405124099279,0.25,0.0,105
0.06836248012718601,0.0,0.5,0.5,95
0.1192368839427663,0.0,0.75,0.5,76
0.009538950715421305,0.0,0.5,0.0,130
0.009538950715421305,0.0016012810248198558,0.5,0.5,100
0.006359300476947536,0.0016012810248198558,0.5,0.0,139
0.012718600953895072,0.0008006405124099279,0.5,0.5,60
0.2813990461049285,0.024019215372297835,0.5,0.0,135
0.015898251192368842,0.0024019215372297837,0.5,0.0,132
0.1192368839427663,0.0024019215372297837,0.5,0.5,80
0.22575516693163752,0.0,0.75,0.5,50
0.03497615262321145,0.0008006405124099279,0.5,0.0,250
0.001589825119236884,0.0,0.5,0.5,100
0.003179650238473768,0.0008006405124099279,0.5,0.0,250
0.3179650238473768,0.0,0.5,0.5,110
0.02384737678855326,0.0008006405124099279,0.25,0.5,126
0.044515103338632754,0.0016012810248198558,0.25,0.0,150
0.0,0.010408326661329063,0.0,0.0,115
0.0397456279809221,0.0008006405124099279,0.75,0.0,350
0.007949125596184421,0.0040032025620496394,0.25,0.0,400
0.006359300476947536,0.006405124099279423,0.25,0.5,95
0.0,0.0,0.25,0.5,1600
0.0,0.0,0.5,0.5,325
0.001589825119236884,0.0008006405124099279,0.25,0.5,69
0.007949125596184421,0.0008006405124099279,0.25,0.0,100
0.001589825119236884,0.0024019215372297837,0.5,0.0,300
0.0,0.004803843074459567,0.25,0.5,50
0.009538950715421305,0.0016012810248198558,0.25,0.0,175
0.03656597774244833,0.0016012810248198558,0.25,0.5,100
0.0,0.011208967173738989,0.25,0.5,67
0.003179650238473768,0.0032025620496397116,0.75,0.5,50
0.012718600953895072,0.023218574859887906,0.5,0.0,185
0.06836248012718601,0.01921537229783827,0.5,0.0,125
0.003179650238473768,0.004803843074459567,0.25,0.5,40
0.20349761526232116,0.023218574859887906,0.5,0.0,125
0.004769475357710652,0.0016012810248198558,0.5,0.0,250
0.23211446740858507,0.0016012810248198558,0.25,0.0,152
0.031796502384737683,0.0,0.5,0.5,50
0.06200317965023848,0.0008006405124099279,0.25,0.5,48
0.10810810810810811,0.0008006405124099279,0.5,0.0,189
0.012718600953895072,0.0024019215372297837,0.5,0.0,499
0.001589825119236884,0.0016012810248198558,0.25,0.5,60
0.01907790143084261,0.0008006405124099279,1.0,0.0,150
0.14467408585055644,0.0008006405124099279,0.25,0.0,160
0.003179650238473768,0.0024019215372297837,0.5,0.0,125
0.015898251192368842,0.0024019215372297837,0.25,0.5,65
0.0,0.0,0.25,0.5,66
0.003179650238473768,0.0,0.5,0.0,185
0.0699523052464229,0.055244195356285025,0.75,0.0,80
0.003179650238473768,0.004803843074459567,0.25,0.0,480
0.020667726550079493,0.0008006405124099279,0.0,0.5,47
0.0906200317965024,0.0016012810248198558,0.5,0.0,165
0.07154213036565978,0.016012810248198558,0.5,0.0,125
0.09697933227344993,0.0008006405124099279,0.75,0.5,49
0.015898251192368842,0.0016012810248198558,0.75,0.0,360
0.0,0.023218574859887906,0.75,0.5,40
0.01907790143084261,0.0032025620496397116,0.25,0.0,350
0.0,0.005604483586869495,0.25,0.0,150
0.004769475357710652,0.0040032025620496394,0.5,0.0,350
0.020667726550079493,0.0,0.25,0.5,200
0.33386327503974567,0.0,0.5,0.5,125
0.16693163751987283,0.0016012810248198558,1.0,0.0,195
0.0,0.0,0.25,0.5,60
0.017488076311605726,0.0,0.25,0.5,70
0.0,0.023218574859887906,0.25,0.0,170
0.004769475357710652,0.0008006405124099279,0.75,0.5,55
0.1971383147853736,0.0,0.25,0.5,120
0.011128775834658189,0.0024019215372297837,0.5,0.0,175
0.001589825119236884,0.0,0.75,0.0,150
0.17488076311605724,0.0016012810248198558,0.5,0.0,165
0.004769475357710652,0.023218574859887906,0.5,0.0,184
0.011128775834658189,0.023218574859887906,0.5,0.0,150
0.007949125596184421,0.0024019215372297837,0.5,0.0,150
0.03815580286168522,0.0024019215372297837,0.5,0.0,300
0.009538950715421305,0.0032025620496397116,0.25,0.0,120
0.01907790143084261,0.023218574859887906,0.5,0.0,175
0.006359300476947536,0.011208967173738989,0.5,0.5,40
0.0,0.0016012810248198558,0.25,0.5,60
0.009538950715421305,0.0024019215372297837,0.25,0.0,169
0.0,0.0,0.5,0.5,65
0.0,0.0032025620496397116,0.5,0.5,100
0.17170111287758347,0.0024019215372297837,0.5,0.0,199
0.009538950715421305,0.0016012810248198558,0.0,0.5,50
0.001589825119236884,0.0008006405124099279,0.25,0.5,40
0.0,0.0,0.75,0.5,165
0.16852146263910972,0.0,0.75,0.5,98
0.015898251192368842,0.0040032025620496394,0.25,0.5,40
0.004769475357710652,0.0,0.25,0.0,375
0.0,0.023218574859887906,0.5,0.0,269
0.014308426073131956,0.023218574859887906,0.25,0.0,110
0.05405405405405406,0.0,0.25,0.5,70
0.2813990461049285,0.0,0.75,0.5,80
0.004769475357710652,0.0016012810248198558,0.25,0.0,75
0.0,0.0,0.5,0.5,159
0.006359300476947536,0.0032025620496397116,0.25,0.0,115
0.16216216216216217,0.0008006405124099279,0.25,0.0,75
0.055643879173290944,0.0008006405124099279,0.5,0.0,183
0.07790143084260732,0.0032025620496397116,0.5,0.0,120
0.003179650238473768,0.0008006405124099279,0.25,0.0,153
0.017488076311605726,0.01921537229783827,0.25,0.0,95
0.11128775834658189,0.0040032025620496394,0.25,0.0,70
0.11764705882352942,0.0008006405124099279,0.25,0.0,120
0.001589825119236884,0.023218574859887906,0.25,0.5,42
0.007949125596184421,0.0032025620496397116,0.25,1.0,20
0.02702702702702703,0.0032025620496397116,0.5,0.0,185
0.003179650238473768,0.023218574859887906,0.25,0.5,50
0.006359300476947536,0.0016012810248198558,0.25,0.5,120
0.06359300476947537,0.0008006405124099279,0.5,0.0,400
0.011128775834658189,0.0032025620496397116,0.5,0.0,215
0.13195548489666137,0.0,0.25,0.0,130
0.006359300476947536,0.0032025620496397116,0.5,0.0,225
0.0,0.004803843074459567,0.25,0.0,100
0.10810810810810811,0.0,0.25,0.5,70
0.03656597774244833,0.0,0.5,0.5,205
0.01907790143084261,0.0016012810248198558,0.5,0.5,65
0.001589825119236884,0.0024019215372297837,0.25,0.5,90
0.001589825119236884,0.0,0.0,0.5,60
0.017488076311605726,0.0,0.75,0.5,100
0.001589825119236884,0.004803843074459567,0.25,0.5,55
0.003179650238473768,0.010408326661329063,0.25,0.5,55
0.003179650238473768,0.0,0.5,0.5,200
0.08267090620031797,0.0040032025620496394,0.5,0.0,899
0.020667726550079493,0.0016012810248198558,0.25,0.0,299
0.0,0.0,0.25,0.0,250
0.0,0.0016012810248198558,0.25,0.0,140
0.046104928457869634,0.0,0.25,0.5,67
0.0,0.0,0.5,0.0,249
0.009538950715421305,0.0032025620496397116,0.25,0.0,145
0.21621621621621623,0.0008006405124099279,0.5,0.0,225
0.23211446740858507,0.0008006405124099279,0.25,0.5,85
0.017488076311605726,0.0008006405124099279,0.25,0.5,69
0.007949125596184421,0.0032025620496397116,0.25,0.5,60
0.006359300476947536,0.0,0.5,0.5,69
0.012718600953895072,0.0,0.5,0.5,65
0.003179650238473768,0.023218574859887906,0.75,0.5,43
0.009538950715421305,0.0016012810248198558,0.5,0.0,200
0.0,0.0040032025620496394,0.25,0.0,150
0.006359300476947536,0.0016012810248198558,0.25,0.5,65
0.001589825119236884,0.011208967173738989,0.5,0.0,250
0.0,0.004803843074459567,0.5,0.5,90
0.012718600953895072,0.0008006405124099279,0.5,0.5,150
0.16375198728139906,0.0016012810248198558,0.25,0.5,85
0.004769475357710652,0.004803843074459567,0.5,0.5,250
0.001589825119236884,0.0008006405124099279,0.25,0.0,105
0.001589825119236884,0.0016012810248198558,0.5,0.5,125
0.007949125596184421,0.0008006405124099279,0.25,0.0,165
0.06677265500794913,0.0016012810248198558,0.5,0.0,150
0.031796502384737683,0.0008006405124099279,0.25,0.0,250
0.24165341812400637,0.0032025620496397116,0.25,0.0,160
0.0,0.0,0.25,0.5,75
0.001589825119236884,0.0024019215372297837,0.5,0.0,90
0.0,0.0032025620496397116,0.5,0.5,90
0.001589825119236884,0.0,0.5,1.0,40
0.2829888712241654,0.0016012810248198558,0.25,0.0,165
0.03497615262321145,0.0032025620496397116,0.5,0.0,165
0.017488076311605726,0.0032025620496397116,0.5,0.0,195
0.014308426073131956,0.0,0.0,0.5,36
0.0,0.0,0.5,0.0,150
0.001589825119236884,0.0,0.75,0.0,180
0.0906200317965024,0.0016012810248198558,0.25,0.0,160
0.001589825119236884,0.0024019215372297837,0.25,0.5,60
0.0,0.0,0.75,0.5,69
0.044515103338632754,0.0016012810248198558,0.5,0.5,95
0.003179650238473768,0.0,0.75,0.0,112
0.30365659777424486,0.0016012810248198558,0.5,0.5,180
0.06518282988871224,0.0008006405124099279,0.25,0.5,59
0.06200317965023848,0.010408326661329063,0.5,0.0,395
0.001589825119236884,0.0032025620496397116,0.5,0.5,129
0.011128775834658189,0.004803843074459567,0.5,0.0,163
0.001589825119236884,0.0016012810248198558,0.25,0.0,79
0.003179650238473768,0.0016012810248198558,0.75,0.5,75
0.1399046104928458,0.0008006405124099279,0.25,0.0,117
0.3481717011128776,0.0008006405124099279,0.25,0.5,75
0.007949125596184421,0.0024019215372297837,0.5,0.0,120
0.001589825119236884,0.0008006405124099279,0.25,0.0,75
